Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision,Purchase_Amount_clipped,Purchase_Date,Purchase_Year,Purchase_Month,Purchase_Month_Name,Purchase_DayOfWeek,Purchase_Hour,is_repeat_customer,RFM_segment,Discount_Sensitivity_Bucket,Decision_Speed
22-860-9860,24,Female,High,Married,High School,High,Pasinan Barat,Home Appliances,470.38,8,Mixed,2,4,0.0,Medium,Not Sensitive,2,3,High,Smartphone,Other,2024-11-11,True,True,Impulsive,Standard,9,470.38,2024-11-11,2024,11,November,Monday,0,0,Loyal,Not Sensitive,Medium
66-894-5431,41,Male,Middle,Single,Master's,High,Zarasai,Mobile Accessories,473.77,9,Online,3,1,2.0,Medium,Very Sensitive,2,9,Unknown,Desktop,PayPal,2024-05-02,False,False,Wants-based,No Preference,13,473.77,2024-05-02,2024,5,May,Thursday,0,0,Potential Loyalists,Very Sensitive,Slow
21-232-1397,25,Male,Middle,Single,Master's,High,Bhadrapur,Sports & Outdoors,190.76,10,In-Store,5,5,2.0,Unknown,Not Sensitive,1,3,High,Desktop,Other,2024-11-07,False,False,Planned,Express,11,190.76,2024-11-07,2024,11,November,Thursday,0,0,Potential Loyalists,Not Sensitive,Medium
91-053-3261,49,Male,Middle,Divorced,Bachelor's,High,Youcheng,Sports & Outdoors,435.52,9,Online,5,3,2.0,High,Not Sensitive,1,2,Medium,Desktop,Debit Card,2024-11-12,True,False,Impulsive,No Preference,11,435.52,2024-11-12,2024,11,November,Tuesday,0,0,Loyal,Not Sensitive,Medium
73-259-8940,34,Female,Middle,Widowed,Bachelor's,Middle,Masoyila,Hotels,315.03,4,Online,1,5,0.0,High,Very Sensitive,1,6,Low,Tablet,PayPal,2024-11-10,True,False,Planned,Express,2,315.03,2024-11-10,2024,11,November,Sunday,0,0,Potential Loyalists,Very Sensitive,Fast
82-133-0444,43,Male,High,Married,Bachelor's,Middle,Hägersten,Groceries,436.57,4,Mixed,5,3,1.0,High,Not Sensitive,2,10,Low,Desktop,Debit Card,2024-02-02,False,False,Wants-based,Standard,3,436.57,2024-02-02,2024,2,February,Friday,0,0,Potential Loyalists,Not Sensitive,Fast
17-551-9779,33,Female,Middle,Widowed,Master's,High,Marabahan,Beauty & Personal Care,221.88,12,In-Store,1,4,2.0,Low,Somewhat Sensitive,1,6,Unknown,Desktop,Other,2024-04-04,True,False,Need-based,Express,9,221.88,2024-04-04,2024,4,April,Thursday,0,0,Low Value,Somewhat Sensitive,Medium
95-876-9757,31,Female,High,Married,Master's,High,Emar,Health Supplements,344.43,7,Online,3,5,0.0,Medium,Not Sensitive,2,4,Medium,Desktop,Credit Card,2024-07-12,True,False,Impulsive,Standard,5,344.43,2024-07-12,2024,7,July,Friday,0,0,Potential Loyalists,Not Sensitive,Medium
83-003-2165,49,Male,High,Married,Bachelor's,Middle,Magdalena,Gardening & Outdoors,437.97,8,Online,4,2,0.0,High,Not Sensitive,0,7,Medium,Tablet,Debit Card,2024-04-02,True,True,Need-based,Express,12,437.97,2024-04-02,2024,4,April,Tuesday,0,0,Potential Loyalists,Not Sensitive,Slow
64-803-7087,32,Male,Middle,Single,Bachelor's,High,São João dos Inhamuns,Groceries,251.54,9,Online,5,1,0.0,High,Not Sensitive,2,10,Low,Desktop,PayPal,2024-10-09,True,False,Impulsive,No Preference,1,251.54,2024-10-09,2024,10,October,Wednesday,0,0,Potential Loyalists,Not Sensitive,Fast
01-925-4021,37,Female,Middle,Single,High School,Middle,Tambaksari,Electronics,292.08,7,In-Store,3,2,1.0,High,Somewhat Sensitive,2,9,Low,Smartphone,Credit Card,2024-04-09,False,False,Need-based,Standard,11,292.08,2024-04-09,2024,4,April,Tuesday,0,0,At Risk,Somewhat Sensitive,Medium
96-484-1000,26,Male,Middle,Married,Bachelor's,High,Xiangshan,Gardening & Outdoors,258.02,2,In-Store,3,2,1.0,Low,Very Sensitive,2,4,High,Desktop,PayPal,2024-11-08,True,True,Need-based,Express,13,258.02,2024-11-08,2024,11,November,Friday,0,0,Potential Loyalists,Very Sensitive,Slow
07-834-3350,29,Female,High,Single,Master's,Middle,San Luis,Gardening & Outdoors,181.87,12,Mixed,4,1,1.0,Medium,Not Sensitive,2,4,High,Desktop,Debit Card,2024-09-01,False,True,Wants-based,No Preference,11,181.87,2024-09-01,2024,9,September,Sunday,0,0,At Risk,Not Sensitive,Medium
86-257-9581,30,Male,High,Single,Bachelor's,Middle,Wādī as Salqā,Gardening & Outdoors,497.76,2,In-Store,1,2,2.0,High,Very Sensitive,2,3,Medium,Smartphone,Credit Card,2024-03-08,True,True,Wants-based,No Preference,4,496.4216,2024-03-08,2024,3,March,Friday,0,0,Potential Loyalists,Very Sensitive,Fast
27-017-7173,21,Male,Middle,Single,Master's,Middle,São Miguel do Araguaia,Software & Apps,242.65,3,Mixed,5,3,0.2,Unknown,Very Sensitive,2,8,Unknown,Tablet,Cash,2024-07-09,False,True,Planned,No Preference,9,242.65,2024-07-09,2024,7,July,Tuesday,0,0,At Risk,Very Sensitive,Medium
02-676-9312,44,Female,High,Single,Bachelor's,High,Araci,Mobile Accessories,191.21,7,Mixed,5,4,1.0,Low,Very Sensitive,2,6,Low,Smartphone,Debit Card,2024-04-04,False,False,Need-based,No Preference,13,191.21,2024-04-04,2024,4,April,Thursday,0,0,Low Value,Very Sensitive,Slow
30-975-0306,40,Female,High,Widowed,Bachelor's,High,Gaowu,Animal Feed,105.64,6,Online,1,3,0.0,Low,Very Sensitive,2,1,Unknown,Smartphone,Other,2024-04-06,True,True,Planned,No Preference,12,105.64,2024-04-06,2024,4,April,Saturday,0,0,Low Value,Very Sensitive,Slow
08-652-2085,48,Male,Middle,Single,Master's,High,Postřekov,Animal Feed,227.03,9,In-Store,4,4,2.0,Low,Not Sensitive,2,7,High,Tablet,Other,2024-04-09,True,True,Need-based,No Preference,4,227.03,2024-04-09,2024,4,April,Tuesday,0,0,Low Value,Not Sensitive,Fast
67-037-2087,32,Female,High,Divorced,Bachelor's,Middle,Gobojango,Hotels,485.77,10,Mixed,1,2,0.0,Low,Not Sensitive,2,6,Unknown,Tablet,Cash,2024-12-04,False,False,Planned,No Preference,6,485.77,2024-12-04,2024,12,December,Wednesday,0,0,Loyal,Not Sensitive,Medium
12-417-5609,29,Female,Middle,Widowed,High School,Middle,Iwade,Baby Products,462.96,2,Online,4,2,0.0,High,Very Sensitive,2,6,High,Tablet,Cash,2024-07-01,True,False,Planned,No Preference,3,462.96,2024-07-01,2024,7,July,Monday,0,0,Potential Loyalists,Very Sensitive,Fast
34-265-8558,22,Female,High,Single,High School,High,Antipolo,Food & Beverages,429.24,2,Online,2,2,2.0,Medium,Very Sensitive,0,3,Unknown,Desktop,Cash,2024-03-11,False,False,Planned,No Preference,13,429.24,2024-03-11,2024,3,March,Monday,0,0,Potential Loyalists,Very Sensitive,Slow
40-149-8247,23,Male,Middle,Married,Bachelor's,Middle,Qiman,Home Appliances,336.96,2,In-Store,5,2,2.0,High,Not Sensitive,0,7,Low,Tablet,PayPal,2024-09-05,True,True,Impulsive,No Preference,7,336.96,2024-09-05,2024,9,September,Thursday,0,0,Potential Loyalists,Not Sensitive,Medium
56-453-8263,29,Male,Middle,Divorced,Master's,Middle,San Antonio Aguas Calientes,Mobile Accessories,266.61,3,Online,3,1,1.0,Medium,Very Sensitive,2,8,Unknown,Tablet,Debit Card,2024-06-06,True,False,Need-based,Standard,7,266.61,2024-06-06,2024,6,June,Thursday,0,0,Low Value,Very Sensitive,Medium
19-560-0717,50,Polygender,Middle,Married,High School,High,Pombas,Travel & Leisure (Flights,460.88,5,Mixed,3,4,2.0,Unknown,Not Sensitive,2,4,High,Tablet,Cash,2024-04-12,True,False,Impulsive,Standard,2,460.88,2024-04-12,2024,4,April,Friday,0,0,Potential Loyalists,Not Sensitive,Fast
83-982-5300,27,Male,Middle,Married,High School,Middle,Chum Phae,Office Supplies,310.16,5,Mixed,5,3,1.0,Unknown,Somewhat Sensitive,0,4,High,Desktop,Cash,2024-12-01,False,False,Need-based,Standard,14,310.16,2024-12-01,2024,12,December,Sunday,0,0,Loyal,Somewhat Sensitive,Slow
20-699-9217,28,Female,High,Married,High School,Middle,San Juan del Cesar,Packages),356.87,12,Mixed,1,4,0.0,High,Not Sensitive,1,9,Medium,Smartphone,Debit Card,2024-10-12,False,True,Impulsive,Standard,10,356.87,2024-10-12,2024,10,October,Saturday,0,0,Potential Loyalists,Not Sensitive,Medium
94-985-5336,29,Female,High,Divorced,Bachelor's,High,Gävle,Clothing,372.6,3,Mixed,4,5,1.0,High,Very Sensitive,2,6,Low,Tablet,PayPal,2024-01-11,True,True,Planned,Express,10,372.6,2024-01-11,2024,1,January,Thursday,0,0,At Risk,Very Sensitive,Medium
02-100-4320,32,Female,High,Single,Master's,High,Majennang,Baby Products,71.72,12,Online,3,5,1.0,High,Somewhat Sensitive,2,5,Low,Tablet,PayPal,2024-01-11,True,True,Wants-based,Express,13,71.72,2024-01-11,2024,1,January,Thursday,0,0,Low Value,Somewhat Sensitive,Slow
36-444-5336,48,Male,Middle,Divorced,Master's,High,Jianggang,Food & Beverages,276.25,11,In-Store,2,1,2.0,High,Not Sensitive,2,4,Unknown,Smartphone,Cash,2024-11-11,True,True,Impulsive,Express,8,276.25,2024-11-11,2024,11,November,Monday,0,0,Potential Loyalists,Not Sensitive,Medium
59-971-0799,48,Male,Middle,Divorced,Bachelor's,High,Vichuga,Health Supplements,476.42,7,In-Store,1,1,1.0,High,Very Sensitive,0,2,High,Desktop,Debit Card,2024-09-09,True,False,Need-based,Standard,2,476.42,2024-09-09,2024,9,September,Monday,0,0,Potential Loyalists,Very Sensitive,Fast
87-079-0237,36,Male,High,Single,Bachelor's,Middle,Guolemude,Hotels,207.24,9,Online,2,2,0.0,Low,Not Sensitive,0,6,Unknown,Desktop,Debit Card,2024-05-12,True,False,Impulsive,No Preference,3,207.24,2024-05-12,2024,5,May,Sunday,0,0,Low Value,Not Sensitive,Fast
78-091-8662,43,Male,High,Divorced,High School,Middle,Prengtale,Gardening & Outdoors,141.63,3,Online,4,1,1.0,Unknown,Somewhat Sensitive,1,8,Low,Smartphone,Cash,2024-10-11,True,True,Planned,Express,11,141.63,2024-10-11,2024,10,October,Friday,0,0,At Risk,Somewhat Sensitive,Medium
22-022-9256,37,Female,Middle,Married,Master's,High,Fenglu,Jewelry & Accessories,303.09,2,Online,2,5,1.0,Unknown,Very Sensitive,2,9,Unknown,Tablet,Other,2024-01-10,False,False,Impulsive,No Preference,11,303.09,2024-01-10,2024,1,January,Wednesday,0,0,At Risk,Very Sensitive,Medium
25-866-7286,30,Female,Middle,Divorced,Master's,High,Carrefour,Electronics,211.39,10,Online,4,5,1.0,Medium,Not Sensitive,0,1,Low,Desktop,Other,2024-05-10,True,False,Planned,Express,1,211.39,2024-05-10,2024,5,May,Friday,0,0,Low Value,Not Sensitive,Fast
47-460-8015,48,Male,Middle,Divorced,Master's,High,Yaizu,Books,359.45,6,Online,4,1,2.0,Low,Not Sensitive,1,8,Medium,Desktop,Other,2024-03-06,False,False,Impulsive,Standard,11,359.45,2024-03-06,2024,3,March,Wednesday,0,0,At Risk,Not Sensitive,Medium
54-238-5459,40,Female,High,Widowed,High School,High,Xinzhou,Jewelry & Accessories,149.52,9,In-Store,2,5,1.0,Unknown,Somewhat Sensitive,0,6,Unknown,Smartphone,Cash,2024-03-10,False,False,Wants-based,No Preference,8,149.52,2024-03-10,2024,3,March,Sunday,0,0,Low Value,Somewhat Sensitive,Medium
85-922-0190,19,Female,High,Widowed,Bachelor's,High,Nanfeng,Toys & Games,206.32,5,Online,3,3,1.0,Low,Not Sensitive,0,4,Unknown,Desktop,PayPal,2024-10-12,True,False,Wants-based,Express,12,206.32,2024-10-12,2024,10,October,Saturday,0,0,Potential Loyalists,Not Sensitive,Slow
46-978-3874,22,Female,High,Single,High School,Middle,Rio Pardo,Groceries,91.34,5,Online,2,1,1.0,Unknown,Not Sensitive,0,1,Unknown,Smartphone,Debit Card,2024-01-10,True,True,Impulsive,Express,6,91.34,2024-01-10,2024,1,January,Wednesday,0,0,Low Value,Not Sensitive,Medium
53-595-7635,25,Female,High,Divorced,High School,Middle,Pingtang,Luxury Goods,455.44,7,Mixed,4,2,1.0,Low,Very Sensitive,2,3,Low,Smartphone,Other,2024-05-07,False,False,Need-based,No Preference,3,455.44,2024-05-07,2024,5,May,Tuesday,0,0,Potential Loyalists,Very Sensitive,Fast
20-562-2569,44,Female,High,Divorced,Bachelor's,High,Aramayuan,Mobile Accessories,463.67,5,Online,2,4,0.3,High,Not Sensitive,2,4,Unknown,Tablet,PayPal,2024-07-07,True,False,Need-based,Standard,5,463.67,2024-07-07,2024,7,July,Sunday,0,0,Potential Loyalists,Not Sensitive,Medium
77-241-7621,26,Male,High,Married,Bachelor's,High,Warudoyong,Food & Beverages,453.37,10,Mixed,1,1,2.0,Low,Very Sensitive,0,6,High,Desktop,Credit Card,2024-03-11,True,True,Wants-based,Express,9,453.37,2024-03-11,2024,3,March,Monday,0,0,Potential Loyalists,Very Sensitive,Medium
48-203-9118,21,Female,Middle,Single,High School,High,Dongzhou,Health Care,378.47,6,Online,5,2,0.33,Medium,Not Sensitive,1,10,Low,Tablet,Other,2024-12-08,False,False,Planned,Express,2,378.47,2024-12-08,2024,12,December,Sunday,0,0,Loyal,Not Sensitive,Fast
